Good Guy ID,Bank,Defense Level,Strategy,Last Action,Attack Count,Turns
727,16.0,98,late_planner,defense,2,100
728,30.0,0,copycat,money,17,100
729,54.0,91,analyst,defense,1,100
730,54.0,91,analyst,defense,1,100
731,16.0,98,late_planner,defense,1,100
732,513.312,33,one_two_one,money,4,100
733,610.0,1,not_weakest,money,4,100
734,410.0,1,not_weakest,money,4,100
735,600.0,1,not_weakest,money,3,100
736,522.64,33,one_two_one,money,3,100
737,522.64,33,one_two_one,money,3,100
738,10,99,be_strongest,defense,0,100
739,16.0,98,late_planner,defense,2,100
740,14.7,93,analyst,defense,5,100
741,522.64,33,one_two_one,money,3,100
742,436.8,49,random,money,2,100
743,456.0,54,random,defense,1,100
744,446.0,55,random,money,1,100
745,10.0,99,be_strongest,defense,2,100
746,10,99,be_strongest,defense,0,100
747,330,67,two_one_two,defense,0,100
748,380,62,random,defense,0,100
749,43.2,91,analyst,defense,2,100
750,0.0,0,copycat,money,18,100
751,30.0,0,copycat,money,17,100
752,10,99,be_strongest,defense,0,100
753,54.0,91,analyst,defense,1,100
754,480.0,52,random,money,1,100
755,16.0,98,late_planner,defense,1,100
756,0.0,0,copycat,money,18,100
757,426.0,57,random,defense,1,100
758,10,99,be_strongest,defense,0,100
759,330,67,two_one_two,defense,0,100
760,30.0,33,one_two_one,money,4,100
761,330.0,67,two_one_two,defense,2,100
762,600.0,1,not_weakest,money,3,100
763,210.0,33,one_two_one,money,3,100
764,427.6,51,random,money,2,100
765,580,42,random,defense,0,100
766,37.8,91,analyst,defense,4,100
767,40.0,1,not_weakest,money,5,100
768,16.0,98,late_planner,defense,1,100
769,0.0,0,copycat,money,18,100
770,10,99,be_strongest,defense,0,100
771,506.0,49,random,defense,1,100
772,600.0,1,not_weakest,money,3,100
773,30.0,0,copycat,money,17,100
774,330.0,67,two_one_two,defense,1,100
775,522.64,33,one_two_one,money,3,100
776,50.0,0,copycat,money,17,100
777,16.0,98,late_planner,defense,2,100
778,330,67,two_one_two,defense,0,100
779,10.0,99,be_strongest,defense,1,100
780,522.64,33,one_two_one,money,3,100
781,330.0,67,two_one_two,defense,2,100
782,330.0,67,two_one_two,defense,1,100
783,10,99,be_strongest,defense,0,100
784,16.0,98,late_planner,defense,1,100
785,30.0,0,copycat,money,18,100
786,390,61,random,defense,0,100
787,600.0,1,not_weakest,money,3,100
788,144.0,48,random,money,6,100
789,24.0,92,analyst,defense,1,100
790,10.0,99,be_strongest,defense,2,100
791,50.0,0,copycat,money,17,100
792,30.0,0,copycat,money,17,100
793,408.0,55,random,defense,1,100
794,10,99,be_strongest,defense,0,100
795,54.0,91,analyst,defense,1,100
796,16.0,98,late_planner,defense,2,100
797,54.0,91,analyst,defense,1,100
798,10.0,99,be_strongest,defense,1,100
799,522.64,33,one_two_one,money,3,100
800,10,99,be_strongest,defense,0,100
801,30.0,0,copycat,money,17,100
802,600.0,1,not_weakest,money,3,100
803,16.0,98,late_planner,defense,1,100
804,30.0,0,copycat,money,17,100
805,330,67,two_one_two,defense,0,100
806,330.0,67,two_one_two,defense,1,100
807,10,99,be_strongest,defense,0,100
808,10.0,99,be_strongest,defense,3,100
809,54.0,91,analyst,defense,1,100
810,600.0,1,not_weakest,money,3,100
811,550.0,45,random,money,1,100
812,54.0,91,analyst,defense,2,100
813,10.0,99,be_strongest,defense,1,100
814,54.0,91,analyst,defense,2,100
815,330,67,two_one_two,defense,0,100
816,600.0,1,not_weakest,money,3,100
817,600.0,1,not_weakest,money,3,100
818,458.8,49,random,money,2,100
819,456.0,54,random,money,2,100
820,330.0,67,two_one_two,defense,1,100
821,330,67,two_one_two,defense,0,100
822,10,99,be_strongest,defense,0,100
823,10.0,99,be_strongest,defense,2,100
824,330,67,two_one_two,defense,0,100
825,330.0,67,two_one_two,defense,1,100
826,10,99,be_strongest,defense,0,100
827,54.0,91,analyst,defense,2,100
828,490,51,random,defense,0,100
829,16.0,98,late_planner,defense,2,100
830,90.0,1,not_weakest,money,11,100
831,16.0,98,late_planner,defense,3,100
832,330.0,67,two_one_two,defense,1,100
833,70.0,33,one_two_one,money,4,100
834,54.0,91,analyst,defense,1,100
835,600.0,1,not_weakest,money,3,100
836,54.0,91,analyst,defense,1,100
837,600.0,1,not_weakest,money,3,100
838,16.0,98,late_planner,defense,2,100
839,16.0,98,late_planner,defense,2,100
840,30.0,0,copycat,money,17,100
841,200.0,1,not_weakest,money,4,100
842,10.0,99,be_strongest,defense,1,100
843,462.8,53,random,money,3,100
844,330,67,two_one_two,defense,0,100
845,330.0,33,one_two_one,money,3,100
846,90.0,33,one_two_one,money,4,100
847,10.0,99,be_strongest,defense,1,100
848,440.0,56,random,defense,1,100
849,270.0,1,not_weakest,money,10,100
850,522.64,33,one_two_one,money,3,100
851,10.0,99,be_strongest,defense,3,100
852,522.64,33,one_two_one,money,3,100
853,54.0,91,analyst,defense,2,100
854,20.0,0,copycat,money,17,100
855,54.0,91,analyst,defense,2,100
856,330.0,67,two_one_two,defense,1,100
857,522.64,33,one_two_one,money,4,100
858,160.0,37,random,defense,3,100
859,30.0,0,copycat,money,17,100
860,330.0,67,two_one_two,defense,1,100
861,30.0,0,copycat,money,17,100
862,30.0,0,copycat,money,17,100
863,522.64,33,one_two_one,money,3,100
864,30.0,0,copycat,money,17,100
865,54.0,91,analyst,defense,3,100
866,16.0,98,late_planner,defense,2,100
867,470,53,random,money,0,100
868,54.0,91,analyst,defense,1,100
869,330.0,67,two_one_two,defense,1,100
870,522.64,33,one_two_one,money,3,100
871,516.0,48,random,defense,1,100
872,600.0,1,not_weakest,money,3,100
873,0.0,0,copycat,money,20,100
874,10.0,99,be_strongest,defense,1,100
875,500.0,49,random,money,1,100
876,16.0,98,late_planner,defense,1,100
877,16.0,98,late_planner,defense,2,100
878,10.0,99,be_strongest,defense,2,100
879,30.0,0,copycat,money,17,100
880,20.0,0,copycat,money,18,100
881,450.0,1,not_weakest,money,4,100
882,440.0,33,one_two_one,money,4,100
883,522.64,33,one_two_one,money,3,100
884,16.0,98,late_planner,defense,2,100
885,16.0,98,late_planner,defense,3,100
886,16.0,98,late_planner,defense,4,100
887,20.0,0,copycat,money,17,100
888,30.0,0,copycat,money,19,100
889,16.0,98,late_planner,defense,3,100
890,510.0,1,not_weakest,money,3,100
891,110.0,33,one_two_one,money,3,100
892,522.64,33,one_two_one,money,3,100
893,16.0,98,late_planner,defense,1,100
894,410,59,random,defense,0,100
895,450.0,1,not_weakest,money,4,100
896,250.0,1,not_weakest,money,4,100
897,600.0,1,not_weakest,money,3,100
898,54.0,91,analyst,defense,2,100
899,330.0,67,two_one_two,defense,1,100
900,8.0,99,late_planner,defense,2,100
901,546.48,33,one_two_one,money,3,100
902,10,99,be_strongest,defense,0,100
903,10.0,99,be_strongest,defense,1,100
904,54.0,91,analyst,defense,1,100
905,200.0,1,not_weakest,money,4,100
906,120.0,33,one_two_one,money,5,100
907,16.0,98,late_planner,defense,1,100
908,10.0,1,not_weakest,money,4,100
909,200.0,1,not_weakest,money,5,100
910,0.0,0,copycat,money,70,100
911,10.0,99,be_strongest,defense,1,100
912,48.6,91,analyst,defense,2,100
913,330,67,two_one_two,defense,0,100
914,20.0,0,copycat,money,17,100
915,0.0,0,copycat,money,18,100
916,330.0,67,two_one_two,defense,1,100
917,80.0,1,not_weakest,money,13,100
918,10,99,be_strongest,defense,0,100
919,54.0,91,analyst,defense,2,100
920,54.0,91,analyst,defense,1,100
921,130.0,1,not_weakest,money,4,100
922,16.0,98,late_planner,defense,1,100
923,10.0,99,be_strongest,defense,4,100
924,54.0,91,analyst,defense,1,100
925,32.4,91,analyst,defense,3,100
926,16.0,98,late_planner,defense,1,100
927,330.0,67,two_one_two,defense,1,100
928,10.0,99,be_strongest,defense,1,100
929,30.0,0,copycat,money,17,100
930,16.0,98,late_planner,defense,1,100
931,450.0,55,random,defense,1,100
932,54.0,91,analyst,defense,1,100
933,600.0,1,not_weakest,money,3,100
934,452.0,54,random,defense,1,100
935,330,67,two_one_two,defense,0,100
936,10,99,be_strongest,defense,0,100
937,10.0,99,be_strongest,defense,1,100
938,330.0,67,two_one_two,defense,1,100
939,330.0,67,two_one_two,defense,2,100
940,54.0,91,analyst,defense,2,100
941,330,67,two_one_two,defense,0,100
942,50.0,1,not_weakest,money,10,100
943,430.0,57,random,defense,1,100
944,16.0,98,late_planner,defense,2,100
945,54.0,91,analyst,defense,2,100
946,490,51,random,defense,0,100
947,330.0,67,two_one_two,defense,1,100
948,10,99,be_strongest,defense,0,100
949,522.64,33,one_two_one,money,3,100
950,490.0,51,random,defense,1,100
951,522.64,33,one_two_one,money,3,100
952,210.0,33,one_two_one,money,3,100
953,10,99,be_strongest,defense,0,100
954,30.0,33,one_two_one,money,4,100
955,16.0,98,late_planner,defense,2,100
956,600.0,1,not_weakest,money,3,100
957,180.0,1,not_weakest,money,5,100
958,54.0,91,analyst,defense,1,100
959,16.0,98,late_planner,defense,2,100
960,330,67,two_one_two,defense,0,100
961,10.0,99,be_strongest,defense,1,100
962,54.0,91,analyst,defense,1,100
963,20.0,0,copycat,money,18,100
964,348.0,46,random,defense,1,100
965,330,67,two_one_two,defense,0,100
966,170.0,33,one_two_one,money,8,100
967,10.0,99,be_strongest,defense,1,100
968,410.0,59,random,defense,2,100
969,518.16,33,one_two_one,money,3,100
970,10.0,0,copycat,money,18,100
971,16.0,98,late_planner,defense,2,100
972,602.64,33,one_two_one,money,3,100
973,330.0,67,two_one_two,defense,2,100
974,434.0,52,random,defense,2,100
975,16.0,98,late_planner,defense,2,100
976,522.64,33,one_two_one,money,3,100
977,16.0,98,late_planner,defense,3,100
978,90.0,33,one_two_one,money,4,100
979,330.0,67,two_one_two,defense,1,100
980,240.0,1,not_weakest,money,9,100
981,54.0,91,analyst,defense,3,100
982,54.0,91,analyst,defense,1,100
983,500,50,random,money,0,100
984,260.0,33,one_two_one,money,3,100
985,522.64,33,one_two_one,money,3,100
986,490,51,random,defense,0,100
987,54.0,91,analyst,defense,1,100
988,54.0,91,analyst,defense,3,100
989,16.0,98,late_planner,defense,1,100
990,10.0,99,be_strongest,defense,1,100
991,460,54,random,defense,0,100
992,54.0,91,analyst,defense,1,100
993,330,67,two_one_two,defense,0,100
994,330,67,two_one_two,defense,0,100
995,10,99,be_strongest,defense,0,100
996,522.64,33,one_two_one,money,3,100
997,54.0,91,analyst,defense,1,100
998,10,99,be_strongest,defense,0,100
999,10.0,99,be_strongest,defense,1,100
1000,54.0,91,analyst,defense,1,100
1001,40.0,92,analyst,defense,2,100
1002,10.0,99,be_strongest,defense,1,100
1003,54.0,91,analyst,defense,3,100
1004,54.0,91,analyst,defense,3,100
1005,20.0,0,copycat,money,17,100
1006,16.0,98,late_planner,defense,1,100
1007,330,67,two_one_two,defense,0,100
1008,420.0,1,not_weakest,money,4,100
1009,16.0,98,late_planner,defense,1,100
1010,442.0,55,random,money,1,100
1011,26.0,97,analyst,defense,1,100
1012,522.64,33,one_two_one,money,3,100
1013,490.0,1,not_weakest,money,4,100
1014,30.0,0,copycat,money,17,100
1015,10.0,99,be_strongest,defense,2,100
1016,54.0,91,analyst,defense,1,100
1017,600.0,1,not_weakest,money,3,100
1018,0.0,0,copycat,money,18,100
1019,500.0,1,not_weakest,money,4,100
1020,510,49,random,defense,0,100
1021,16.0,98,late_planner,defense,1,100
1022,30.0,0,copycat,money,18,100
1023,330.0,67,two_one_two,defense,1,100
1024,10,99,be_strongest,defense,0,100
1025,330,67,two_one_two,defense,0,100
1026,589.04,33,one_two_one,money,3,100
1027,43.2,91,analyst,defense,3,100
1028,80.0,1,not_weakest,money,5,100
1029,10.0,0,copycat,money,18,100
1030,330.0,67,two_one_two,defense,1,100
1031,54.0,91,analyst,defense,2,100
1032,65.99999999999994,43,random,money,1,100
1033,600.0,1,not_weakest,money,3,100
1034,330,67,two_one_two,defense,0,100
1035,54.0,91,analyst,defense,1,100
1036,54.0,91,analyst,defense,3,100
1037,330.0,67,two_one_two,defense,1,100
1038,30.0,0,copycat,money,17,100
1039,16.0,98,late_planner,defense,1,100
1040,330.0,67,two_one_two,defense,4,100
1041,365.0,43,random,money,573,100
1042,532.56,33,one_two_one,money,3,100
1043,330.0,67,two_one_two,defense,1,100
1044,10,99,be_strongest,defense,0,100
1045,16.0,98,late_planner,defense,2,100
1046,30.0,0,copycat,money,17,100
1047,480.0,1,not_weakest,money,4,100
1048,600.0,1,not_weakest,money,3,100
1049,430.0,1,not_weakest,money,5,100
1050,420.0,1,not_weakest,money,6,100
1051,600.0,1,not_weakest,money,3,100
1052,549.8,33,one_two_one,money,2,100
1053,16.0,98,late_planner,defense,1,100
1054,482.0,47,random,money,3,100
1055,37.8,91,analyst,defense,2,100
1056,190.0,43,random,defense,3,100
1057,330.0,67,two_one_two,defense,1,100
1058,10,99,be_strongest,defense,0,100
1059,600.0,1,not_weakest,money,3,100
1060,24.0,96,analyst,defense,2,100
1061,16.0,98,late_planner,defense,5,100
1062,54.0,91,analyst,defense,2,100
1063,10,99,be_strongest,defense,0,100
1064,54.0,91,analyst,defense,1,100
1065,50.0,0,copycat,money,17,100
1066,0.0,0,copycat,money,19,100
1067,410.0,59,random,money,1,100
1068,16.0,98,late_planner,defense,2,100
1069,397.03999999999996,33,one_two_one,money,4,100
1070,54.0,91,analyst,defense,2,100
1071,16.0,98,late_planner,defense,2,100
1072,150.0,33,one_two_one,money,3,100
1073,520.0,48,random,defense,827,100
1074,16.0,98,late_planner,defense,2,100
1075,20.0,1,not_weakest,money,4,100
1076,70.0,44,random,money,2,100
1077,480,52,random,money,0,100
1078,54.0,91,analyst,defense,2,100
1079,30.0,0,copycat,money,17,100
1080,346.0,65,random,defense,1,100
1081,54.0,91,analyst,defense,1,100
1082,490,51,random,money,0,100
1083,50.0,0,copycat,money,18,100
1084,10.0,99,be_strongest,defense,2,100
1085,466.0,53,random,defense,1,100
1086,510,49,random,defense,0,100
1087,10,99,be_strongest,defense,0,100
1088,10.0,99,be_strongest,defense,1,100
1089,468.0,45,random,money,2,100
1090,16.0,98,late_planner,defense,1,100
1091,16.0,98,late_planner,defense,2,100
1092,576.0,42,random,defense,1,100
1093,30.0,0,copycat,money,17,100
1094,16.0,98,late_planner,defense,2,100
1095,10.0,0,copycat,money,19,100
1096,54.0,91,analyst,defense,1,100
1097,602.4,33,one_two_one,money,2,100
1098,522.64,33,one_two_one,money,3,100
1099,150.0,1,not_weakest,money,5,100
1100,10,99,be_strongest,defense,0,100
1101,330,67,two_one_two,defense,0,100
1102,290.0,33,one_two_one,money,3,100
1103,330.0,67,two_one_two,defense,2,100
1104,450,55,random,money,0,100
1105,16.0,98,late_planner,defense,1,100
1106,330.0,67,two_one_two,defense,1,100
1107,444.0,52,random,money,2,100
1108,210.0,1,not_weakest,money,10,100
1109,600.0,1,not_weakest,money,3,100
1110,10,99,be_strongest,defense,0,100
1111,470.15999999999997,33,one_two_one,money,3,100
1112,54.0,91,analyst,defense,2,100
1113,16.0,98,late_planner,defense,1,100
1114,600.0,1,not_weakest,money,3,100
1115,30.0,0,copycat,money,17,100
1116,50.0,0,copycat,money,19,100
1117,16.0,98,late_planner,defense,2,100
1118,54.0,91,analyst,defense,3,100
1119,340.0,33,one_two_one,money,3,100
1120,330.0,67,two_one_two,defense,1,100
1121,16.0,98,late_planner,defense,1,100
1122,522.64,33,one_two_one,money,3,100
1123,16.0,98,late_planner,defense,2,100
1124,10.0,99,be_strongest,defense,1,100
1125,10.0,99,be_strongest,defense,1,100
1126,327.0,67,two_one_two,defense,1,100
1127,330.0,67,two_one_two,defense,1,100
1128,570.0,1,not_weakest,money,8,100
1129,330.0,67,two_one_two,defense,1,100
1130,522.64,33,one_two_one,money,3,100
1131,54.0,91,analyst,defense,1,100
1132,522.64,33,one_two_one,money,3,100
1133,510.0,1,not_weakest,money,4,100
1134,10.0,99,be_strongest,defense,1,100
1135,600.0,1,not_weakest,money,3,100
1136,10.0,99,be_strongest,defense,1,100
1137,16.0,98,late_planner,defense,2,100
1138,330,67,two_one_two,defense,0,100
1139,20.0,0,copycat,money,17,100
1140,16.0,98,late_planner,defense,1,100
1141,330.0,67,two_one_two,defense,1,100
1142,10.0,0,copycat,money,18,100
1143,10.0,0,copycat,money,18,100
1144,30.0,0,copycat,money,18,100
1145,330.0,67,two_one_two,defense,2,100
1146,10.0,99,be_strongest,defense,1,100
1147,190.0,1,not_weakest,money,4,100
1148,330.0,67,two_one_two,defense,1,100
1149,522.64,33,one_two_one,money,3,100
1150,16.0,98,late_planner,defense,2,100
1151,330.0,67,two_one_two,defense,1,100
1152,522.64,33,one_two_one,money,3,100
1153,54.0,91,analyst,defense,1,100
1154,496.0,50,random,defense,1,100
1155,584.56,33,one_two_one,money,3,100
1156,600.0,1,not_weakest,money,3,100
1157,20.0,0,copycat,money,17,100
1158,330.0,67,two_one_two,defense,1,100
1159,503.76,33,one_two_one,money,3,100
1160,520,48,random,money,0,100
1161,330,67,two_one_two,defense,0,100
1162,10.0,99,be_strongest,defense,2,100
1163,37.8,91,analyst,defense,4,100
1164,54.0,91,analyst,defense,1,100
1165,30.0,0,copycat,money,17,100
1166,10.0,33,one_two_one,money,4,100
1167,43.2,91,analyst,defense,2,100
1168,10.0,0,copycat,money,18,100
1169,522.64,33,one_two_one,money,3,100
1170,522.64,33,one_two_one,money,3,100
1171,542.48,33,one_two_one,money,3,100
1172,10.0,0,copycat,money,18,100
1173,16.0,98,late_planner,defense,2,100
1174,54.0,91,analyst,defense,1,100
1175,20.0,0,copycat,money,30,100
1176,10.0,99,be_strongest,defense,1,100
1177,30.0,0,copycat,money,17,100
1178,10,99,be_strongest,defense,0,100
1179,522.64,33,one_two_one,money,3,100
1180,54.0,91,analyst,defense,2,100
1181,510.0,47,random,money,1,100
1182,16.0,98,late_planner,defense,2,100
1183,330.0,67,two_one_two,defense,1,100
1184,10,99,be_strongest,defense,0,100
1185,0.0,33,one_two_one,money,4,100
1186,600.0,1,not_weakest,money,3,100
1187,600.0,1,not_weakest,money,3,100
1188,480,52,random,defense,0,100
1189,16.0,98,late_planner,defense,2,100
1190,20.0,0,copycat,money,17,100
1191,16.0,98,late_planner,defense,1,100
1192,10.0,99,be_strongest,defense,1,100
1193,600.0,1,not_weakest,money,3,100
1194,10,99,be_strongest,defense,0,100
1195,600.0,1,not_weakest,money,3,100
1196,54.0,91,analyst,defense,1,100
1197,382.0,57,random,money,1,100
1198,330.0,67,two_one_two,defense,3,100
1199,54.0,91,analyst,defense,1,100
1200,10,99,be_strongest,defense,0,100
1201,330.0,67,two_one_two,defense,1,100
1202,285.0,33,one_two_one,money,4,100
1203,36.0,94,analyst,defense,1,100
1204,330.0,67,two_one_two,defense,2,100
1205,20.0,0,copycat,money,21,100
1206,522.64,33,one_two_one,money,3,100
1207,516.0,48,random,money,1,100
1208,330.0,67,two_one_two,defense,1,100
1209,54.0,91,analyst,defense,2,100
1210,10,99,be_strongest,defense,0,100
1211,547.44,33,one_two_one,money,3,100
1212,470,53,random,defense,0,100
1213,54.0,91,analyst,defense,3,100
1214,522.64,33,one_two_one,money,3,100
1215,522.64,33,one_two_one,money,3,100
1216,570,43,random,money,0,100
1217,312.63199999999995,44,random,money,4,100
1218,21.0,97,late_planner,defense,1,100
1219,21.0,97,late_planner,defense,4,100
1220,24.0,97,analyst,defense,2,100
1221,328.0,67,two_one_two,defense,1,100
1222,379.2,44,random,defense,2,100
1223,490.0,1,not_weakest,money,4,100
1224,30.0,33,one_two_one,money,3,100
1225,21.0,97,late_planner,defense,2,100
1226,24.0,97,analyst,defense,1,100
1227,10.0,0,copycat,money,89,100
1228,54.0,91,analyst,defense,1,100
1229,10,99,be_strongest,defense,0,100
1230,330.0,67,two_one_two,defense,2,100
1231,10.0,99,be_strongest,defense,1,100
1232,10.0,99,be_strongest,defense,1,100
1233,54.0,91,analyst,defense,3,100
1234,54.0,91,analyst,defense,1,100
1235,10.0,99,be_strongest,defense,1,100
1236,21.0,97,late_planner,defense,1,100
1237,511.52,33,one_two_one,money,3,100
1238,70.0,33,one_two_one,money,4,100
1239,330.0,67,two_one_two,defense,2,100
1240,600.0,1,not_weakest,money,3,100
1241,521.0,47,random,defense,1,100
1242,330.0,67,two_one_two,defense,1,100
1243,583.6,33,one_two_one,money,2,100
1244,54.0,91,analyst,defense,1,100
